route_id,path_type,direction,seq,sid1,sid2,dow,hr,mins
201,main,back,4,2281,2282,Thursday,3,5
201,main,back,5,2282,2364,Thursday,4,9
201,main,back,6,2364,2283,Thursday,5,5
201,main,back,7,2283,4994,Thursday,6,6
201,main,back,8,4994,4448,Thursday,7,7
201,main,back,9,4448,2284,Thursday,8,9
201,main,back,10,2284,2285,Thursday,9,10
201,main,back,11,2285,2286,Thursday,10,9
201,main,back,12,2286,2287,Thursday,11,4
201,main,back,13,2287,2288,Thursday,12,6
201,main,back,14,2288,2289,Thursday,13,10
201,main,back,15,2289,4990,Thursday,14,10
201,main,back,16,4990,2291,Thursday,15,9
201,main,back,17,2291,2292,Thursday,16,8
201,main,back,18,2292,4939,Thursday,17,5
201,main,back,19,4939,2293,Thursday,18,4
201,main,back,20,2293,2294,Thursday,19,5
201,main,back,21,2294,4897,Thursday,20,3
201,main,back,22,4897,2295,Thursday,21,2
201,main,back,23,2295,4778,Thursday,22,5
201,main,back,24,4778,2299,Thursday,23,9
201,main,back,25,2299,2365,Friday,0,5
201,main,back,26,2365,2366,Friday,1,7
201,main,back,27,2366,2367,Friday,2,8
201,main,back,28,2367,1780,Friday,3,9
201,main,back,29,1780,1781,Friday,4,8
201,main,back,30,1781,1782,Friday,5,9
201,main,back,31,1782,1783,Friday,6,8
201,main,back,32,1783,1784,Friday,7,3
201,main,back,33,1784,1785,Friday,8,8
201,main,back,34,1785,1786,Friday,9,4
201,main,back,35,1786,1051,Friday,10,8
201,main,back,36,1051,1054,Friday,11,6
201,main,back,37,1054,1055,Friday,12,2
201,main,back,38,1055,3035,Friday,13,2
201,main,back,39,3035,783,Friday,14,3
201,main,back,40,783,4950,Friday,15,9
201,main,back,41,4950,4826,Friday,16,9
201,main,back,42,4826,4179,Friday,17,10
201,main,back,43,4179,2713,Friday,18,3
203,main,go,0,1057,3168,Friday,19,6
203,main,go,1,3168,3169,Friday,20,4
203,main,go,2,3169,3170,Friday,21,4
203,main,go,3,3170,3171,Friday,22,8
203,main,go,4,3171,3314,Friday,23,2
203,main,go,5,3314,5487,Saturday,0,3
203,main,go,6,5487,3315,Saturday,1,8
203,main,go,7,3315,3316,Saturday,2,10
203,main,go,8,3316,3317,Saturday,3,7
203,main,go,9,3317,3318,Saturday,4,8
203,main,go,10,3318,3319,Saturday,5,6
203,main,go,11,3319,3320,Saturday,6,4
203,main,go,12,3320,3321,Saturday,7,9
203,main,go,13,3321,3322,Saturday,8,3
203,main,go,14,3322,5493,Saturday,9,5
203,main,go,15,5493,3323,Saturday,10,10
203,main,go,16,3323,3324,Saturday,11,5
203,main,go,17,3324,3325,Saturday,12,5
203,main,go,18,3325,3326,Saturday,13,9
203,main,go,19,3326,2973,Saturday,14,4
203,main,go,20,2973,2944,Saturday,15,5
203,main,go,21,2944,2945,Saturday,16,4
203,main,go,22,2945,2946,Saturday,17,6
203,main,go,23,2946,2947,Saturday,18,5
203,main,go,24,2947,2948,Saturday,19,4
203,main,go,25,2948,2949,Saturday,20,4
203,main,go,26,2949,2950,Saturday,21,3
203,main,go,27,2950,4427,Saturday,22,3
203,main,go,28,4427,4428,Saturday,23,5
203,main,go,29,4428,3974,Sunday,0,7
203,main,go,30,3974,3936,Sunday,1,10
203,main,go,31,3936,4993,Sunday,2,10
203,main,go,32,4993,3971,Sunday,3,4
203,main,go,33,3971,3938,Sunday,4,2
203,main,go,34,3938,2295,Sunday,5,4
203,main,go,35,2295,4778,Sunday,6,9
203,main,go,36,4778,2299,Sunday,7,6
203,main,go,37,2299,4603,Sunday,8,6
203,main,go,38,4603,4604,Sunday,9,6
203,main,go,39,4604,4602,Sunday,10,6
203,main,go,40,4602,4772,Sunday,11,10
203,main,go,41,4772,2373,Sunday,12,10
203,main,go,42,2373,2374,Sunday,13,5
203,main,go,43,2374,2300,Sunday,14,3
203,main,back,0,2300,2301,Sunday,15,6
203,main,back,1,2301,4603,Sunday,16,10
203,main,back,2,4603,4604,Sunday,17,3
203,main,back,3,4604,4602,Sunday,18,4
203,main,back,4,4602,4772,Sunday,19,2
203,main,back,5,4772,2298,Sunday,20,9
203,main,back,6,2298,709,Sunday,21,6
203,main,back,7,709,2302,Sunday,22,10
203,main,back,8,2302,2375,Sunday,23,8
203,main,back,9,2375,2303,Monday,0,6
203,main,back,10,2303,3969,Monday,1,4
203,main,back,11,3969,3970,Monday,2,2
203,main,back,12,3970,3937,Monday,3,2
203,main,back,13,3937,3972,Monday,4,6
203,main,back,14,3972,3973,Monday,5,7
203,main,back,15,3973,2964,Monday,6,8
203,main,back,16,2964,2965,Monday,7,4
203,main,back,17,2965,2966,Monday,8,7
203,main,back,18,2966,2967,Monday,9,5
203,main,back,19,2967,2968,Monday,10,9
203,main,back,20,2968,2969,Monday,11,7
203,main,back,21,2969,5193,Monday,12,8
203,main,back,22,5193,2970,Monday,13,5
203,main,back,23,2970,2971,Monday,14,5
203,main,back,24,2971,2972,Monday,15,2
203,main,back,25,2972,4293,Monday,16,2
203,main,back,26,4293,3402,Monday,17,5
203,main,back,27,3402,3403,Monday,18,4
203,main,back,28,3403,3404,Monday,19,5
203,main,back,29,3404,3405,Monday,20,2
203,main,back,30,3405,3406,Monday,21,4
203,main,back,31,3406,5492,Monday,22,7
203,main,back,32,5492,3407,Monday,23,6
203,main,back,33,3407,3408,Tuesday,0,3
203,main,back,34,3408,3409,Tuesday,1,2
203,main,back,35,3409,3410,Tuesday,2,7
203,main,back,36,3410,3411,Tuesday,3,10
203,main,back,37,3411,5488,Tuesday,4,5
203,main,back,38,5488,3412,Tuesday,5,6
203,main,back,39,3412,3099,Tuesday,6,5
203,main,back,40,3099,3101,Tuesday,7,5
203,main,back,41,3101,3102,Tuesday,8,5
203,main,back,42,3102,2142,Tuesday,9,10
204,main,go,0,3367,4218,Tuesday,10,6
204,main,go,1,4218,3368,Tuesday,11,2
204,main,go,2,3368,3369,Tuesday,12,9
204,main,go,3,3369,3370,Tuesday,13,8
204,main,go,4,3370,3371,Tuesday,14,10
204,main,go,5,3371,4219,Tuesday,15,3
204,main,go,6,4219,3372,Tuesday,16,6
204,main,go,7,3372,3373,Tuesday,17,2
204,main,go,8,3373,3374,Tuesday,18,2
204,main,go,9,3374,3375,Tuesday,19,7
204,main,go,10,3375,3376,Tuesday,20,5
204,main,go,11,3376,3377,Tuesday,21,9
204,main,go,12,3377,3354,Tuesday,22,2
204,main,go,13,3354,3378,Tuesday,23,6
204,main,go,14,3378,3352,Wednesday,0,2
204,main,go,15,3352,3379,Wednesday,1,3
204,main,go,16,3379,3380,Wednesday,2,9
204,main,go,17,3380,3349,Wednesday,3,9
204,main,go,18,3349,3348,Wednesday,4,2
204,main,go,19,3348,3381,Wednesday,5,7
204,main,go,20,3381,3347,Wednesday,6,8
204,main,go,21,3347,3382,Wednesday,7,7
204,main,go,22,3382,3383,Wednesday,8,9
204,main,go,23,3383,3384,Wednesday,9,8
204,main,go,24,3384,378,Wednesday,10,7
204,main,go,25,378,3919,Wednesday,11,2
204,main,go,26,3919,3920,Wednesday,12,9
204,main,go,27,3920,3922,Wednesday,13,7
204,main,go,28,3922,3923,Wednesday,14,8
204,main,go,29,3923,3925,Wednesday,15,4
204,main,go,30,3925,3926,Wednesday,16,2
204,main,go,31,3926,4155,Wednesday,17,9
204,main,go,32,4155,4156,Wednesday,18,9
204,main,go,33,4156,3032,Wednesday,19,4
204,main,go,34,3032,3033,Wednesday,20,3
204,main,go,35,3033,4286,Wednesday,21,6
204,main,go,36,4286,4584,Wednesday,22,8
204,main,go,37,4584,2723,Wednesday,23,8
204,main,go,38,2723,327,Thursday,0,6
204,main,go,39,327,2451,Thursday,1,3
204,main,go,40,2451,2452,Thursday,2,8
204,main,go,41,2452,1561,Thursday,3,7
204,main,go,42,1561,4212,Thursday,4,3
204,main,go,43,4212,2902,Thursday,5,6
204,main,go,44,2902,2904,Thursday,6,6
204,main,go,45,2904,1563,Thursday,7,7
204,main,go,46,1563,4501,Thursday,8,6
204,main,go,47,4501,1565,Thursday,9,3
204,main,go,48,1565,1566,Thursday,10,3
204,main,go,49,1566,1567,Thursday,11,5
204,main,go,50,1567,4836,Thursday,12,3
204,main,go,51,4836,4600,Thursday,13,7
204,main,go,52,4600,1069,Thursday,14,4
204,main,go,53,1069,3581,Thursday,15,8
204,main,back,0,3581,4599,Thursday,16,8
204,main,back,1,4599,4598,Thursday,17,9
204,main,back,2,4598,1063,Thursday,18,3
204,main,back,3,1063,1064,Thursday,19,2
204,main,back,4,1064,4501,Thursday,20,3
204,main,back,5,4501,1579,Thursday,21,6
204,main,back,6,1579,1580,Thursday,22,4
204,main,back,7,1580,1581,Thursday,23,8
204,main,back,8,1581,1582,Friday,0,7
204,main,back,9,1582,1583,Friday,1,5
204,main,back,10,1583,2445,Friday,2,8
204,main,back,11,2445,2446,Friday,3,6
204,main,back,12,2446,327,Friday,4,7
204,main,back,13,327,2450,Friday,5,8
204,main,back,14,2450,2448,Friday,6,6
204,main,back,15,2448,3420,Friday,7,2
204,main,back,16,3420,4156,Friday,8,7
204,main,back,17,4156,4154,Friday,9,6
204,main,back,18,4154,3984,Friday,10,4
204,main,back,19,3984,5348,Friday,11,10
204,main,back,20,5348,3987,Friday,12,3
204,main,back,21,3987,3989,Friday,13,5
204,main,back,22,3989,3990,Friday,14,5
204,main,back,23,3990,3385,Friday,15,8
204,main,back,24,3385,3345,Friday,16,10
204,main,back,25,3345,3384,Friday,17,7
204,main,back,26,3384,3346,Friday,18,9
204,main,back,27,3346,3348,Friday,19,3
204,main,back,28,3348,3349,Friday,20,8
204,main,back,29,3349,3350,Friday,21,4
204,main,back,30,3350,3351,Friday,22,9
204,main,back,31,3351,3353,Friday,23,7
204,main,back,32,3353,3354,Saturday,0,9
204,main,back,33,3354,3355,Saturday,1,7
204,main,back,34,3355,4224,Saturday,2,8
204,main,back,35,4224,3356,Saturday,3,4
204,main,back,36,3356,3357,Saturday,4,10
204,main,back,37,3357,3358,Saturday,5,10
204,main,back,38,3358,3359,Saturday,6,6
204,main,back,39,3359,3360,Saturday,7,7
204,main,back,40,3360,4219,Saturday,8,4
204,main,back,41,4219,3361,Saturday,9,8
204,main,back,42,3361,3362,Saturday,10,4
204,main,back,43,3362,3363,Saturday,11,6
204,main,back,44,3363,3364,Saturday,12,3
204,main,back,45,3364,3368,Saturday,13,2
204,main,back,46,3368,4222,Saturday,14,6
204,main,back,47,4222,3365,Saturday,15,5
205,main,go,0,3731,3732,Saturday,16,2
205,main,go,1,3732,1838,Saturday,17,10
205,main,go,2,1838,1840,Saturday,18,7
205,main,go,3,1840,3733,Saturday,19,3
205,main,go,4,3733,3734,Saturday,20,7
205,main,go,5,3734,1841,Saturday,21,3
205,main,go,6,1841,2729,Saturday,22,8
205,main,go,7,2729,1839,Saturday,23,9
205,main,go,8,1839,365,Sunday,0,6
205,main,go,9,365,1842,Sunday,1,3
205,main,go,10,1842,1843,Sunday,2,4
205,main,go,11,1843,1844,Sunday,3,6
205,main,go,12,1844,994,Sunday,4,5
205,main,go,13,994,1070,Sunday,5,8
205,main,go,14,1070,1071,Sunday,6,8
205,main,go,15,1071,1072,Sunday,7,7
205,main,go,16,1072,1073,Sunday,8,3
205,main,go,17,1073,1074,Sunday,9,7
205,main,go,18,1074,1075,Sunday,10,4
205,main,go,19,1075,1076,Sunday,11,5
205,main,go,20,1076,1077,Sunday,12,4
205,main,go,21,1077,1078,Sunday,13,3
205,main,go,22,1078,1079,Sunday,14,2
205,main,go,23,1079,1080,Sunday,15,4
205,main,go,24,1080,1081,Sunday,16,9
205,main,go,25,1081,1082,Sunday,17,2
205,main,go,26,1082,4298,Sunday,18,9
205,main,go,27,4298,1083,Sunday,19,4
205,main,go,28,1083,1084,Sunday,20,10
205,main,go,29,1084,1085,Sunday,21,7
205,main,go,30,1085,1086,Sunday,22,2
205,main,go,31,1086,1087,Sunday,23,8
205,main,go,32,1087,1088,Monday,0,4
205,main,go,33,1088,1089,Monday,1,6
205,main,go,34,1089,1090,Monday,2,3
205,main,go,35,1090,1586,Monday,3,9
205,main,go,36,1586,3681,Monday,4,6
205,main,go,37,3681,4692,Monday,5,6
205,main,go,38,4692,3682,Monday,6,5
205,main,go,39,3682,3683,Monday,7,2
205,main,go,40,3683,3684,Monday,8,10
205,main,go,41,3684,4681,Monday,9,3
205,main,go,42,4681,3662,Monday,10,8
205,main,back,0,3662,3663,Monday,11,9
205,main,back,1,3663,3664,Monday,12,5
205,main,back,2,3664,4720,Monday,13,10
205,main,back,3,4720,1555,Monday,14,8
205,main,back,4,1555,1556,Monday,15,3
205,main,back,5,1556,1091,Monday,16,10
205,main,back,6,1091,1093,Monday,17,9
205,main,back,7,1093,1094,Monday,18,5
205,main,back,8,1094,1095,Monday,19,7
205,main,back,9,1095,1083,Monday,20,5
205,main,back,10,1083,1096,Monday,21,7
205,main,back,11,1096,4298,Monday,22,3
205,main,back,12,4298,1097,Monday,23,8
205,main,back,13,1097,1098,Tuesday,0,9
205,main,back,14,1098,1099,Tuesday,1,3
205,main,back,15,1099,1100,Tuesday,2,2
205,main,back,16,1100,1101,Tuesday,3,5
205,main,back,17,1101,1102,Tuesday,4,8
205,main,back,18,1102,1103,Tuesday,5,3
205,main,back,19,1103,1105,Tuesday,6,4
205,main,back,20,1105,995,Tuesday,7,6
205,main,back,21,995,996,Tuesday,8,6
205,main,back,22,996,1914,Tuesday,9,7
205,main,back,23,1914,1915,Tuesday,10,9
205,main,back,24,1915,1916,Tuesday,11,8
205,main,back,25,1916,1917,Tuesday,12,2
205,main,back,26,1917,1919,Tuesday,13,10
205,main,back,27,1919,1920,Tuesday,14,4
205,main,back,28,1920,1921,Tuesday,15,2
205,main,back,29,1921,2461,Tuesday,16,2
205,main,back,30,2461,2462,Tuesday,17,4
205,main,back,31,2462,2463,Tuesday,18,5
206,main,go,0,3831,3027,Tuesday,19,5
206,main,go,1,3027,4177,Tuesday,20,2
206,main,go,2,4177,3028,Tuesday,21,4
206,main,go,3,3028,1802,Tuesday,22,5
206,main,go,4,1802,3915,Tuesday,23,9
206,main,go,5,3915,4242,Wednesday,0,2
206,main,go,6,4242,2379,Wednesday,1,8
206,main,go,7,2379,4243,Wednesday,2,6
206,main,go,8,4243,4244,Wednesday,3,2
206,main,go,9,4244,4245,Wednesday,4,2
206,main,go,10,4245,2663,Wednesday,5,2
206,main,go,11,2663,2232,Wednesday,6,4
206,main,go,12,2232,2665,Wednesday,7,4
206,main,go,13,2665,2667,Wednesday,8,7
206,main,go,14,2667,392,Wednesday,9,10
206,main,go,15,392,2669,Wednesday,10,7
206,main,go,16,2669,4784,Wednesday,11,5
206,main,go,17,4784,2671,Wednesday,12,4
206,main,go,18,2671,2672,Wednesday,13,3
206,main,go,19,2672,2673,Wednesday,14,3
206,main,go,20,2673,2674,Wednesday,15,6
206,main,go,21,2674,4752,Wednesday,16,9
206,main,go,22,4752,2914,Wednesday,17,9
206,main,go,23,2914,2915,Wednesday,18,4
206,main,go,24,2915,4562,Wednesday,19,7
206,main,go,25,4562,2916,Wednesday,20,3
206,main,go,26,2916,5420,Wednesday,21,7
206,main,go,27,5420,2917,Wednesday,22,2
206,main,go,28,2917,4250,Wednesday,23,5
206,main,go,29,4250,2918,Thursday,0,10
206,main,go,30,2918,2919,Thursday,1,5
206,main,go,31,2919,2920,Thursday,2,3
206,main,go,32,2920,4273,Thursday,3,6
206,main,go,33,4273,2922,Thursday,4,7
206,main,go,34,2922,2923,Thursday,5,10
206,main,go,35,2923,2924,Thursday,6,6
206,main,go,36,2924,4132,Thursday,7,9
206,main,go,37,4132,2926,Thursday,8,8
206,main,go,38,2926,2927,Thursday,9,7
206,main,go,39,2927,4128,Thursday,10,5
206,main,go,40,4128,2928,Thursday,11,7
206,main,go,41,2928,2929,Thursday,12,8
206,main,go,42,2929,2930,Thursday,13,4
206,main,go,43,2930,371,Thursday,14,5
206,main,go,44,371,2931,Thursday,15,4
206,main,go,45,2931,2932,Thursday,16,5
206,main,go,46,2932,2933,Thursday,17,3
206,main,go,47,2933,5307,Thursday,18,3
206,main,go,48,5307,2934,Thursday,19,6
206,main,go,49,2934,4274,Thursday,20,5
206,main,go,50,4274,2612,Thursday,21,10
206,main,go,51,2612,2613,Thursday,22,6
206,main,go,52,2613,2614,Thursday,23,3
206,main,go,53,2614,2615,Friday,0,8
206,main,go,54,2615,2616,Friday,1,6
206,main,go,55,2616,2617,Friday,2,3
206,main,go,56,2617,2618,Friday,3,2
206,main,go,57,2618,2619,Friday,4,4
206,main,go,58,2619,2620,Friday,5,6
206,main,go,59,2620,2621,Friday,6,5
206,main,go,60,2621,5047,Friday,7,4
206,main,go,61,5047,5046,Friday,8,7
206,main,go,62,5046,5048,Friday,9,8
206,main,go,63,5048,5049,Friday,10,2
206,main,go,64,5049,5050,Friday,11,3
206,main,go,65,5050,5051,Friday,12,7
206,main,go,66,5051,5052,Friday,13,6
206,main,go,67,5052,5053,Friday,14,9
206,main,go,68,5053,5054,Friday,15,9
206,main,go,69,5054,5055,Friday,16,3
206,main,go,70,5055,5056,Friday,17,10
206,main,go,71,5056,5057,Friday,18,10
206,main,go,72,5057,5058,Friday,19,2
206,main,go,73,5058,5059,Friday,20,4
206,main,go,74,5059,5060,Friday,21,4
206,main,go,75,5060,5062,Friday,22,6
206,main,go,76,5062,4942,Friday,23,3
206,main,go,77,4942,5063,Saturday,0,2
206,main,go,78,5063,5064,Saturday,1,3
206,main,go,79,5064,5065,Saturday,2,10
206,main,go,80,5065,5066,Saturday,3,3
206,main,go,81,5066,5067,Saturday,4,9
206,main,go,82,5067,5068,Saturday,5,9
206,main,go,83,5068,5069,Saturday,6,4
206,main,go,84,5069,5023,Saturday,7,9
206,main,back,0,5023,5024,Saturday,8,2
206,main,back,1,5024,5025,Saturday,9,4
206,main,back,2,5025,5026,Saturday,10,5
206,main,back,3,5026,5027,Saturday,11,3
206,main,back,4,5027,5029,Saturday,12,2
206,main,back,5,5029,5032,Saturday,13,8
206,main,back,6,5032,5033,Saturday,14,7
206,main,back,7,5033,5034,Saturday,15,10
206,main,back,8,5034,5035,Saturday,16,2
206,main,back,9,5035,5036,Saturday,17,5
206,main,back,10,5036,5037,Saturday,18,3
206,main,back,11,5037,5038,Saturday,19,7
206,main,back,12,5038,5039,Saturday,20,10
206,main,back,13,5039,5040,Saturday,21,10
206,main,back,14,5040,5041,Saturday,22,2
206,main,back,15,5041,5042,Saturday,23,5
206,main,back,16,5042,5043,Sunday,0,3
206,main,back,17,5043,5044,Sunday,1,3
206,main,back,18,5044,5045,Sunday,2,9
206,main,back,19,5045,5046,Sunday,3,4
206,main,back,20,5046,2601,Sunday,4,7
206,main,back,21,2601,2602,Sunday,5,3
206,main,back,22,2602,2604,Sunday,6,3
206,main,back,23,2604,2605,Sunday,7,4
206,main,back,24,2605,2606,Sunday,8,10
206,main,back,25,2606,2607,Sunday,9,5
206,main,back,26,2607,2608,Sunday,10,6
206,main,back,27,2608,4120,Sunday,11,3
206,main,back,28,4120,4121,Sunday,12,3
206,main,back,29,4121,5327,Sunday,13,3
206,main,back,30,5327,4122,Sunday,14,2
206,main,back,31,4122,4123,Sunday,15,5
206,main,back,32,4123,4124,Sunday,16,2
206,main,back,33,4124,4125,Sunday,17,9
206,main,back,34,4125,4126,Sunday,18,5
206,main,back,35,4126,4251,Sunday,19,3
206,main,back,36,4251,4127,Sunday,20,3
206,main,back,37,4127,4252,Sunday,21,7
206,main,back,38,4252,4128,Sunday,22,7
206,main,back,39,4128,4129,Sunday,23,2
206,main,back,40,4129,4254,Monday,0,2
206,main,back,41,4254,4131,Monday,1,6
206,main,back,42,4131,4132,Monday,2,9
206,main,back,43,4132,4133,Monday,3,6
206,main,back,44,4133,4255,Monday,4,2
206,main,back,45,4255,4134,Monday,5,7
206,main,back,46,4134,4258,Monday,6,7
206,main,back,47,4258,4135,Monday,7,4
206,main,back,48,4135,4137,Monday,8,4
206,main,back,49,4137,4138,Monday,9,8
206,main,back,50,4138,4571,Monday,10,7
206,main,back,51,4571,370,Monday,11,10
206,main,back,52,370,2888,Monday,12,5
206,main,back,53,2888,2889,Monday,13,3
206,main,back,54,2889,2890,Monday,14,6
206,main,back,55,2890,2648,Monday,15,8
206,main,back,56,2648,2649,Monday,16,9
206,main,back,57,2649,2650,Monday,17,10
206,main,back,58,2650,2651,Monday,18,10
206,main,back,59,2651,2652,Monday,19,3
206,main,back,60,2652,2653,Monday,20,3
206,main,back,61,2653,2654,Monday,21,6
206,main,back,62,2654,2655,Monday,22,2
206,main,back,63,2655,2380,Monday,23,10
206,main,back,64,2380,2658,Tuesday,0,2
206,main,back,65,2658,2659,Tuesday,1,9
206,main,back,66,2659,2660,Tuesday,2,4
206,main,back,67,2660,2661,Tuesday,3,2
206,main,back,68,2661,2662,Tuesday,4,4
206,main,back,69,2662,2387,Tuesday,5,7
206,main,back,70,2387,2388,Tuesday,6,3
206,main,back,71,2388,2389,Tuesday,7,7
206,main,back,72,2389,2390,Tuesday,8,9
206,main,back,73,2390,2391,Tuesday,9,2
206,main,back,74,2391,2392,Tuesday,10,10
206,main,back,75,2392,2393,Tuesday,11,7
206,main,back,76,2393,2394,Tuesday,12,6
206,main,back,77,2394,3826,Tuesday,13,3
206,main,back,78,3826,3827,Tuesday,14,8
206,main,back,79,3827,3828,Tuesday,15,9
206,main,back,80,3828,3829,Tuesday,16,9
206,main,back,81,3829,3831,Tuesday,17,5
207,main,go,0,4013,4014,Tuesday,18,3
207,main,go,1,4014,4015,Tuesday,19,2
207,main,go,2,4015,4016,Tuesday,20,3
207,main,go,3,4016,4017,Tuesday,21,4
207,main,go,4,4017,5212,Tuesday,22,5
207,main,go,5,5212,5213,Tuesday,23,9
207,main,go,6,5213,2381,Wednesday,0,8
207,main,go,7,2381,5214,Wednesday,1,10
207,main,go,8,5214,5215,Wednesday,2,8
207,main,go,9,5215,2382,Wednesday,3,4
207,main,go,10,2382,2384,Wednesday,4,5
207,main,go,11,2384,2385,Wednesday,5,6
207,main,go,12,2385,4086,Wednesday,6,2
207,main,go,13,4086,4087,Wednesday,7,7
207,main,go,14,4087,4088,Wednesday,8,8
207,main,go,15,4088,4089,Wednesday,9,8
207,main,go,16,4089,4090,Wednesday,10,9
207,main,go,17,4090,369,Wednesday,11,10
207,main,go,18,369,5426,Wednesday,12,6
207,main,go,19,5426,4091,Wednesday,13,4
207,main,go,20,4091,4092,Wednesday,14,4
207,main,go,21,4092,4093,Wednesday,15,3
207,main,go,22,4093,4094,Wednesday,16,10
207,main,go,23,4094,4095,Wednesday,17,4
207,main,go,24,4095,4096,Wednesday,18,5
207,main,go,25,4096,4097,Wednesday,19,4
207,main,go,26,4097,4098,Wednesday,20,9
207,main,go,27,4098,4253,Wednesday,21,6
207,main,go,28,4253,2843,Wednesday,22,10
207,main,go,29,2843,2844,Wednesday,23,10
207,main,go,30,2844,2845,Thursday,0,2
207,main,go,31,2845,2846,Thursday,1,4
207,main,go,32,2846,2847,Thursday,2,5
207,main,go,33,2847,2848,Thursday,3,7
207,main,go,34,2848,2849,Thursday,4,9
207,main,go,35,2849,2931,Thursday,5,2
207,main,go,36,2931,2932,Thursday,6,4
207,main,go,37,2932,2933,Thursday,7,6
207,main,go,38,2933,5307,Thursday,8,3
207,main,go,39,5307,2934,Thursday,9,10
207,main,go,40,2934,4274,Thursday,10,6
207,main,go,41,4274,2612,Thursday,11,5
207,main,go,42,2612,2613,Thursday,12,2
207,main,go,43,2613,2614,Thursday,13,4
207,main,go,44,2614,2615,Thursday,14,9
207,main,go,45,2615,2616,Thursday,15,2
207,main,go,46,2616,2617,Thursday,16,10
207,main,go,47,2617,2618,Thursday,17,8
207,main,go,48,2618,2619,Thursday,18,6
207,main,go,49,2619,2621,Thursday,19,3
207,main,go,50,2621,2622,Thursday,20,4
207,main,go,51,2622,2623,Thursday,21,7
207,main,go,52,2623,4666,Thursday,22,9
207,main,go,53,4666,2545,Thursday,23,10
207,main,go,54,2545,2546,Friday,0,2
207,main,go,55,2546,2547,Friday,1,9
207,main,go,56,2547,2548,Friday,2,8
207,main,go,57,2548,2549,Friday,3,7
207,main,go,58,2549,2624,Friday,4,5
207,main,go,59,2624,2550,Friday,5,9
207,main,go,60,2550,2718,Friday,6,10
207,main,go,61,2718,2710,Friday,7,9
207,main,back,0,2710,2711,Friday,8,9
207,main,back,1,2711,2551,Friday,9,8
207,main,back,2,2551,2584,Friday,10,2
207,main,back,3,2584,2585,Friday,11,9
207,main,back,4,2585,2586,Friday,12,8
207,main,back,5,2586,2587,Friday,13,5
207,main,back,6,2587,2588,Friday,14,7
207,main,back,7,2588,4589,Friday,15,6
207,main,back,8,4589,2589,Friday,16,9
207,main,back,9,2589,2590,Friday,17,9
207,main,back,10,2590,4590,Friday,18,3
207,main,back,11,4590,4667,Friday,19,5
207,main,back,12,4667,2599,Friday,20,10
207,main,back,13,2599,2600,Friday,21,7
207,main,back,14,2600,2601,Friday,22,7
207,main,back,15,2601,2602,Friday,23,8
207,main,back,16,2602,2604,Saturday,0,9
207,main,back,17,2604,2605,Saturday,1,5
207,main,back,18,2605,2606,Saturday,2,10
207,main,back,19,2606,2607,Saturday,3,10
207,main,back,20,2607,2608,Saturday,4,5
207,main,back,21,2608,4121,Saturday,5,10
207,main,back,22,4121,5327,Saturday,6,4
207,main,back,23,5327,4122,Saturday,7,4
207,main,back,24,4122,4123,Saturday,8,4
207,main,back,25,4123,2837,Saturday,9,8
207,main,back,26,2837,2838,Saturday,10,8
207,main,back,27,2838,395,Saturday,11,9
207,main,back,28,395,2839,Saturday,12,8
207,main,back,29,2839,2840,Saturday,13,2
207,main,back,30,2840,2841,Saturday,14,8
207,main,back,31,2841,4007,Saturday,15,9
207,main,back,32,4007,4008,Saturday,16,6
207,main,back,33,4008,4009,Saturday,17,2
207,main,back,34,4009,4010,Saturday,18,2
207,main,back,35,4010,4011,Saturday,19,4
207,main,back,36,4011,4012,Saturday,20,10
207,main,back,37,4012,4013,Saturday,21,10
21,main,go,0,4210,4211,Saturday,22,6
21,main,go,1,4211,4212,Saturday,23,6
21,main,go,2,4212,3068,Sunday,0,7
21,main,go,3,3068,3069,Sunday,1,4
21,main,go,4,3069,4817,Sunday,2,6
21,main,go,5,4817,3070,Sunday,3,10
21,main,go,6,3070,4049,Sunday,4,9
21,main,go,7,4049,368,Sunday,5,9
21,main,go,8,368,4050,Sunday,6,7
21,main,go,9,4050,4574,Sunday,7,3
21,main,go,10,4574,1807,Sunday,8,8
21,main,go,11,1807,4597,Sunday,9,9
21,main,go,12,4597,2044,Sunday,10,6
21,main,go,13,2044,2038,Sunday,11,5
21,main,go,14,2038,4360,Sunday,12,7
21,main,go,15,4360,2040,Sunday,13,6
21,main,go,16,2040,2041,Sunday,14,8
21,main,go,17,2041,1541,Sunday,15,2
21,main,go,18,1541,1542,Sunday,16,5
21,main,go,19,1542,3491,Sunday,17,6
21,main,go,20,3491,3492,Sunday,18,6
21,main,go,21,3492,3867,Sunday,19,3
21,main,go,22,3867,4369,Sunday,20,7
21,main,go,23,4369,3868,Sunday,21,3
21,main,go,24,3868,3493,Sunday,22,3
21,main,go,25,3493,3869,Sunday,23,9
21,main,go,26,3869,3870,Monday,0,8
21,main,go,27,3870,3871,Monday,1,6
21,main,go,28,3871,3679,Monday,2,4
21,main,go,29,3679,3872,Monday,3,10
21,main,go,30,3872,3666,Monday,4,2
21,main,go,31,3666,3668,Monday,5,8
21,main,go,32,3668,3669,Monday,6,5
21,main,go,33,3669,3670,Monday,7,3
21,main,go,34,3670,3671,Monday,8,2
21,main,go,35,3671,2744,Monday,9,6
21,main,go,36,2744,2745,Monday,10,4
21,main,go,37,2745,2746,Monday,11,3
21,main,go,38,2746,2747,Monday,12,3
