route_id,path_type,direction,seq,sid1,sid2,dow,hr,mins
46,main,go,52,4047,4048,Tuesday,6,8
46,main,go,53,4048,4290,Tuesday,7,8
46,main,go,54,4290,4995,Tuesday,8,10
46,main,go,55,4995,4049,Tuesday,9,6
46,main,go,56,4049,368,Tuesday,10,4
46,main,go,57,368,5085,Tuesday,11,8
46,main,go,58,5085,5086,Tuesday,12,3
46,main,go,59,5086,5087,Tuesday,13,3
46,main,go,60,5087,1563,Tuesday,14,4
46,main,go,61,1563,4501,Tuesday,15,5
46,main,go,62,4501,1565,Tuesday,16,2
46,main,go,63,1565,1566,Tuesday,17,3
46,main,go,64,1566,1402,Tuesday,18,9
46,main,go,65,1402,4749,Tuesday,19,5
46,main,go,66,4749,4596,Tuesday,20,2
47,main,go,0,693,3731,Tuesday,21,10
47,main,go,1,3731,3732,Tuesday,22,8
47,main,go,2,3732,3737,Tuesday,23,10
47,main,go,3,3737,4682,Wednesday,0,3
47,main,go,4,4682,4043,Wednesday,1,2
47,main,go,5,4043,4683,Wednesday,2,8
47,main,go,6,4683,4044,Wednesday,3,9
47,main,go,7,4044,4045,Wednesday,4,7
47,main,go,8,4045,4046,Wednesday,5,10
47,main,go,9,4046,4047,Wednesday,6,9
47,main,go,10,4047,4048,Wednesday,7,5
47,main,go,11,4048,4290,Wednesday,8,3
47,main,go,12,4290,4995,Wednesday,9,9
47,main,go,13,4995,3071,Wednesday,10,10
47,main,go,14,3071,4786,Wednesday,11,2
47,main,go,15,4786,3072,Wednesday,12,9
47,main,go,16,3072,3073,Wednesday,13,8
47,main,go,17,3073,2902,Wednesday,14,10
47,main,go,18,2902,2904,Wednesday,15,8
47,main,go,19,2904,1563,Wednesday,16,8
47,main,go,20,1563,4501,Wednesday,17,3
47,main,go,21,4501,1565,Wednesday,18,7
47,main,go,22,1565,1566,Wednesday,19,5
47,main,go,23,1566,1567,Wednesday,20,10
47,main,go,24,1567,4597,Wednesday,21,4
47,main,go,25,4597,2044,Wednesday,22,9
47,main,go,26,2044,1568,Wednesday,23,6
47,main,go,27,1568,1569,Thursday,0,2
47,main,go,28,1569,1570,Thursday,1,10
47,main,go,29,1570,1572,Thursday,2,6
47,main,go,30,1572,3427,Thursday,3,7
47,main,go,31,3427,2368,Thursday,4,4
47,main,go,32,2368,2369,Thursday,5,2
47,main,go,33,2369,2370,Thursday,6,2
47,main,go,34,2370,5328,Thursday,7,10
47,main,go,35,5328,4248,Thursday,8,4
47,main,go,36,4248,552,Thursday,9,5
47,main,go,37,552,379,Thursday,10,9
48,main,go,0,2710,2711,Thursday,11,6
48,main,go,1,2711,2551,Thursday,12,6
48,main,go,2,2551,2584,Thursday,13,7
48,main,go,3,2584,2585,Thursday,14,8
48,main,go,4,2585,2586,Thursday,15,7
48,main,go,5,2586,2587,Thursday,16,5
48,main,go,6,2587,2588,Thursday,17,5
48,main,go,7,2588,4589,Thursday,18,5
48,main,go,8,4589,2589,Thursday,19,2
48,main,go,9,2589,2590,Thursday,20,5
48,main,go,10,2590,4590,Thursday,21,7
48,main,go,11,4590,4667,Thursday,22,6
48,main,go,12,4667,2591,Thursday,23,5
48,main,go,13,2591,2592,Friday,0,2
48,main,go,14,2592,2593,Friday,1,7
48,main,go,15,2593,2594,Friday,2,4
48,main,go,16,2594,2595,Friday,3,9
48,main,go,17,2595,2596,Friday,4,2
48,main,go,18,2596,3747,Friday,5,5
48,main,go,19,3747,3275,Friday,6,10
48,main,go,20,3275,3276,Friday,7,6
48,main,go,21,3276,4952,Friday,8,8
48,main,go,22,4952,3278,Friday,9,4
48,main,go,23,3278,3279,Friday,10,10
48,main,go,24,3279,2598,Friday,11,10
48,main,go,25,2598,3282,Friday,12,3
48,main,go,26,3282,999,Friday,13,4
48,main,go,27,999,3283,Friday,14,7
48,main,go,28,3283,3285,Friday,15,4
48,main,go,29,3285,3286,Friday,16,8
48,main,go,30,3286,4555,Friday,17,8
48,main,go,31,4555,1544,Friday,18,4
48,main,go,32,1544,2609,Friday,19,9
48,main,go,33,2609,1000,Friday,20,8
48,main,go,34,1000,1001,Friday,21,8
48,main,go,35,1001,1003,Friday,22,3
48,main,go,36,1003,1004,Friday,23,3
48,main,go,37,1004,411,Saturday,0,7
48,main,go,38,411,1006,Saturday,1,4
48,main,go,39,1006,1007,Saturday,2,4
48,main,go,40,1007,4284,Saturday,3,8
48,main,go,41,4284,1008,Saturday,4,4
48,main,go,42,1008,2444,Saturday,5,6
48,main,go,43,2444,1561,Saturday,6,6
48,main,go,44,1561,4212,Saturday,7,8
48,main,go,45,4212,2902,Saturday,8,5
48,main,go,46,2902,2904,Saturday,9,10
48,main,go,47,2904,1563,Saturday,10,8
48,main,go,48,1563,4501,Saturday,11,9
48,main,go,49,4501,1565,Saturday,12,7
48,main,go,50,1565,1566,Saturday,13,3
48,main,go,51,1566,1567,Saturday,14,4
48,main,go,52,1567,4597,Saturday,15,6
48,main,go,53,4597,2044,Saturday,16,3
48,main,go,54,2044,2038,Saturday,17,4
48,main,go,55,2038,4360,Saturday,18,3
48,main,go,56,4360,2040,Saturday,19,9
48,main,go,57,2040,2043,Saturday,20,7
48,main,go,58,2043,1396,Saturday,21,5
48,main,go,59,1396,3621,Saturday,22,6
48,main,go,60,3621,3622,Saturday,23,8
48,main,go,61,3622,3623,Sunday,0,6
48,main,go,62,3623,379,Sunday,1,8
49,main,go,0,2703,2704,Sunday,2,4
49,main,go,1,2704,2079,Sunday,3,10
49,main,go,2,2079,2081,Sunday,4,2
49,main,go,3,2081,2082,Sunday,5,10
49,main,go,4,2082,405,Sunday,6,9
49,main,go,5,405,1811,Sunday,7,8
49,main,go,6,1811,1812,Sunday,8,7
49,main,go,7,1812,1813,Sunday,9,8
49,main,go,8,1813,4424,Sunday,10,10
49,main,go,9,4424,1814,Sunday,11,4
49,main,go,10,1814,402,Sunday,12,2
49,main,go,11,402,1816,Sunday,13,5
49,main,go,12,1816,3327,Sunday,14,10
49,main,go,13,3327,3328,Sunday,15,3
49,main,go,14,3328,3329,Sunday,16,6
49,main,go,15,3329,3331,Sunday,17,9
49,main,go,16,3331,3333,Sunday,18,8
49,main,go,17,3333,3334,Sunday,19,9
49,main,go,18,3334,1828,Sunday,20,5
49,main,go,19,1828,1817,Sunday,21,5
49,main,go,20,1817,1264,Sunday,22,3
49,main,go,21,1264,1824,Sunday,23,2
49,main,go,22,1824,1819,Monday,0,7
49,main,go,23,1819,2956,Monday,1,2
49,main,go,24,2956,2957,Monday,2,4
49,main,go,25,2957,2958,Monday,3,6
49,main,go,26,2958,1453,Monday,4,5
49,main,go,27,1453,2959,Monday,5,8
49,main,go,28,2959,1265,Monday,6,2
49,main,go,29,1265,1407,Monday,7,2
49,main,go,30,1407,1399,Monday,8,2
49,main,go,31,1399,1400,Monday,9,10
49,main,go,32,1400,1401,Monday,10,2
49,main,go,33,1401,2037,Monday,11,3
49,main,go,34,2037,2045,Monday,12,4
49,main,go,35,2045,2038,Monday,13,5
49,main,go,36,2038,4360,Monday,14,3
49,main,go,37,4360,3581,Monday,15,5
49,main,go,38,3581,4429,Monday,16,2
49,main,go,39,4429,1807,Monday,17,10
49,main,go,40,1807,1566,Monday,18,5
49,main,go,41,1566,1402,Monday,19,7
49,main,go,42,1402,4749,Monday,20,6
5,main,go,0,2703,2704,Monday,21,6
5,main,go,1,2704,2079,Monday,22,5
5,main,go,2,2079,2081,Monday,23,9
5,main,go,3,2081,2082,Tuesday,0,3
5,main,go,4,2082,405,Tuesday,1,7
5,main,go,5,405,1811,Tuesday,2,4
5,main,go,6,1811,1812,Tuesday,3,5
5,main,go,7,1812,1813,Tuesday,4,7
5,main,go,8,1813,4424,Tuesday,5,8
5,main,go,9,4424,1814,Tuesday,6,5
5,main,go,10,1814,402,Tuesday,7,8
5,main,go,11,402,1816,Tuesday,8,7
5,main,go,12,1816,3327,Tuesday,9,5
5,main,go,13,3327,3328,Tuesday,10,3
5,main,go,14,3328,3329,Tuesday,11,7
5,main,go,15,3329,3331,Tuesday,12,7
5,main,go,16,3331,1286,Tuesday,13,10
5,main,go,17,1286,1409,Tuesday,14,10
5,main,go,18,1409,1410,Tuesday,15,6
5,main,go,19,1410,418,Tuesday,16,5
5,main,go,20,418,1411,Tuesday,17,6
5,main,go,21,1411,1412,Tuesday,18,3
5,main,go,22,1412,4420,Tuesday,19,4
5,main,go,23,4420,1413,Tuesday,20,10
5,main,go,24,1413,1414,Tuesday,21,8
5,main,go,25,1414,1429,Tuesday,22,2
5,main,go,26,1429,1415,Tuesday,23,9
5,main,go,27,1415,1428,Wednesday,0,3
5,main,go,28,1428,4432,Wednesday,1,6
5,main,go,29,4432,1416,Wednesday,2,9
5,main,go,30,1416,1417,Wednesday,3,3
5,main,go,31,1417,1418,Wednesday,4,5
5,main,go,32,1418,1420,Wednesday,5,3
5,main,go,33,1420,1421,Wednesday,6,7
5,main,go,34,1421,1422,Wednesday,7,2
5,main,go,35,1422,1784,Wednesday,8,5
5,main,go,36,1784,2108,Wednesday,9,4
5,main,go,37,2108,1423,Wednesday,10,5
5,main,go,38,1423,2046,Wednesday,11,3
5,main,go,39,2046,2048,Wednesday,12,7
5,main,go,40,2048,1804,Wednesday,13,6
5,main,go,41,1804,1806,Wednesday,14,2
5,main,go,42,1806,4360,Wednesday,15,2
50,main,go,0,2728,4047,Wednesday,16,9
50,main,go,1,4047,4048,Wednesday,17,9
50,main,go,2,4048,4290,Wednesday,18,8
50,main,go,3,4290,4995,Wednesday,19,4
50,main,go,4,4995,3071,Wednesday,20,7
50,main,go,5,3071,4786,Wednesday,21,9
50,main,go,6,4786,3072,Wednesday,22,10
50,main,go,7,3072,3073,Wednesday,23,2
50,main,go,8,3073,3074,Thursday,0,10
50,main,go,9,3074,1821,Thursday,1,5
50,main,go,10,1821,1791,Thursday,2,4
50,main,go,11,1791,1792,Thursday,3,8
50,main,go,12,1792,1793,Thursday,4,6
50,main,go,13,1793,1785,Thursday,5,9
50,main,go,14,1785,1786,Thursday,6,10
50,main,go,15,1786,1051,Thursday,7,10
50,main,go,16,1051,1054,Thursday,8,6
50,main,go,17,1054,4413,Thursday,9,8
50,main,go,18,4413,4414,Thursday,10,6
50,main,go,19,4414,3439,Thursday,11,4
50,main,go,20,3439,1426,Thursday,12,10
50,main,go,21,1426,1427,Thursday,13,10
50,main,go,22,1427,4417,Thursday,14,10
50,main,go,23,4417,1416,Thursday,15,2
50,main,go,24,1416,1428,Thursday,16,2
50,main,go,25,1428,1429,Thursday,17,8
50,main,go,26,1429,1430,Thursday,18,5
50,main,go,27,1430,1431,Thursday,19,7
50,main,go,28,1431,1438,Thursday,20,6
50,main,go,29,1438,4420,Thursday,21,6
50,main,go,30,4420,4419,Thursday,22,3
50,main,go,31,4419,1432,Thursday,23,10
50,main,go,32,1432,1433,Friday,0,4
50,main,go,33,1433,1434,Friday,1,4
50,main,go,34,1434,1435,Friday,2,2
50,main,go,35,1435,1436,Friday,3,8
50,main,go,36,1436,1437,Friday,4,3
50,main,go,37,1437,1287,Friday,5,3
50,main,go,38,1287,1288,Friday,6,5
50,main,go,39,1288,1290,Friday,7,5
50,main,go,40,1290,1291,Friday,8,9
50,main,go,41,1291,1292,Friday,9,5
50,main,go,42,1292,1293,Friday,10,10
50,main,go,43,1293,1294,Friday,11,4
50,main,go,44,1294,4214,Friday,12,9
50,main,go,45,4214,1811,Friday,13,2
50,main,go,46,1811,1812,Friday,14,8
50,main,go,47,1812,1813,Friday,15,7
50,main,go,48,1813,4424,Friday,16,7
50,main,go,49,4424,1814,Friday,17,8
50,main,go,50,1814,402,Friday,18,5
501,main,go,0,4670,1673,Friday,19,7
501,main,go,1,1673,5013,Friday,20,10
501,main,go,2,5013,2032,Friday,21,8
501,main,go,3,2032,2033,Friday,22,7
501,main,go,4,2033,5014,Friday,23,5
501,main,go,5,5014,4680,Saturday,0,7
501,main,go,6,4680,2034,Saturday,1,8
501,main,go,7,2034,2035,Saturday,2,5
501,main,go,8,2035,2036,Saturday,3,8
501,main,go,9,2036,1261,Saturday,4,6
501,main,go,10,1261,3226,Saturday,5,2
501,main,go,11,3226,3217,Saturday,6,5
501,main,go,12,3217,3229,Saturday,7,9
501,main,go,13,3229,376,Saturday,8,10
501,main,go,14,376,1262,Saturday,9,8
501,main,go,15,1262,3215,Saturday,10,3
501,main,go,16,3215,3214,Saturday,11,6
501,main,go,17,3214,3213,Saturday,12,2
501,main,go,18,3213,3212,Saturday,13,9
501,main,go,19,3212,3231,Saturday,14,8
501,main,go,20,3231,3232,Saturday,15,6
501,main,go,21,3232,3233,Saturday,16,4
501,main,go,22,3233,3234,Saturday,17,7
501,main,go,23,3234,3235,Saturday,18,4
501,main,go,24,3235,1613,Saturday,19,2
501,main,go,25,1613,3237,Saturday,20,3
501,main,go,26,3237,3238,Saturday,21,7
501,main,go,27,3238,3239,Saturday,22,8
501,main,go,28,3239,3240,Saturday,23,4
501,main,go,29,3240,5325,Sunday,0,2
501,main,go,30,5325,3241,Sunday,1,9
501,main,go,31,3241,3242,Sunday,2,9
501,main,go,32,3242,3243,Sunday,3,10
501,main,go,33,3243,4232,Sunday,4,7
501,main,go,34,4232,3244,Sunday,5,3
501,main,go,35,3244,3245,Sunday,6,2
501,main,go,36,3245,3246,Sunday,7,3
501,main,go,37,3246,982,Sunday,8,2
501,main,go,38,982,983,Sunday,9,10
501,main,go,39,983,969,Sunday,10,3
501,main,go,40,969,984,Sunday,11,9
501,main,go,41,984,985,Sunday,12,7
501,main,go,42,985,986,Sunday,13,8
501,main,go,43,986,987,Sunday,14,6
501,main,go,44,987,1676,Sunday,15,8
501,main,go,45,1676,4005,Sunday,16,3
501,main,go,46,4005,4100,Sunday,17,9
501,main,go,47,4100,4006,Sunday,18,6
501,main,go,48,4006,4007,Sunday,19,5
501,main,go,49,4007,4008,Sunday,20,8
501,main,go,50,4008,4009,Sunday,21,5
501,main,go,51,4009,4010,Sunday,22,4
501,main,go,52,4010,4011,Sunday,23,4
501,main,go,53,4011,4012,Monday,0,6
501,main,go,54,4012,5426,Monday,1,4
501,main,go,55,5426,369,Monday,2,8
501,main,go,56,369,4014,Monday,3,3
501,main,go,57,4014,4015,Monday,4,3
501,main,go,58,4015,4016,Monday,5,8
501,main,go,59,4016,4017,Monday,6,9
501,main,go,60,4017,4018,Monday,7,4
501,main,go,61,4018,4019,Monday,8,7
501,main,go,62,4019,4020,Monday,9,9
501,main,go,63,4020,4021,Monday,10,10
501,main,go,64,4021,4022,Monday,11,9
501,main,go,65,4022,4023,Monday,12,6
501,main,go,66,4023,4024,Monday,13,6
501,main,go,67,4024,4025,Monday,14,7
501,main,go,68,4025,4026,Monday,15,5
501,main,go,69,4026,4027,Monday,16,7
501,main,go,70,4027,4028,Monday,17,8
501,main,go,71,4028,4029,Monday,18,3
501,main,go,72,4029,4030,Monday,19,2
501,main,go,73,4030,4555,Monday,20,3
501,main,go,74,4555,1544,Monday,21,9
501,main,go,75,1544,2609,Monday,22,5
501,main,go,76,2609,1000,Monday,23,9
501,main,go,77,1000,1001,Tuesday,0,10
501,main,go,78,1001,1003,Tuesday,1,7
501,main,go,79,1003,1004,Tuesday,2,9
501,main,go,80,1004,411,Tuesday,3,2
501,main,go,81,411,1006,Tuesday,4,5
501,main,go,82,1006,1007,Tuesday,5,9
501,main,go,83,1007,4284,Tuesday,6,4
501,main,go,84,4284,1008,Tuesday,7,6
501,main,go,85,1008,2444,Tuesday,8,5
501,main,go,86,2444,1561,Tuesday,9,2
501,main,go,87,1561,4212,Tuesday,10,10
501,main,go,88,4212,3068,Tuesday,11,10
501,main,go,89,3068,3069,Tuesday,12,7
501,main,go,90,3069,4817,Tuesday,13,7
501,main,go,91,4817,3070,Tuesday,14,3
501,main,go,92,3070,4049,Tuesday,15,9
501,main,go,93,4049,368,Tuesday,16,5
501,main,go,94,368,4050,Tuesday,17,10
502,main,go,0,4670,1673,Tuesday,18,6
502,main,go,1,1673,2525,Tuesday,19,2
502,main,go,2,2525,2526,Tuesday,20,7
502,main,go,3,2526,2472,Tuesday,21,10
502,main,go,4,2472,1888,Tuesday,22,9
502,main,go,5,1888,2527,Tuesday,23,4
502,main,go,6,2527,2529,Wednesday,0,5
502,main,go,7,2529,2530,Wednesday,1,3
502,main,go,8,2530,2531,Wednesday,2,7
502,main,go,9,2531,2532,Wednesday,3,4
502,main,go,10,2532,2533,Wednesday,4,2
502,main,go,11,2533,2468,Wednesday,5,4
502,main,go,12,2468,2534,Wednesday,6,4
502,main,go,13,2534,2535,Wednesday,7,2
502,main,go,14,2535,2536,Wednesday,8,4
502,main,go,15,2536,2464,Wednesday,9,6
502,main,go,16,2464,3994,Wednesday,10,7
502,main,go,17,3994,4110,Wednesday,11,6
502,main,go,18,4110,4109,Wednesday,12,5
502,main,go,19,4109,3997,Wednesday,13,4
502,main,go,20,3997,3998,Wednesday,14,2
502,main,go,21,3998,3999,Wednesday,15,7
502,main,go,22,3999,4000,Wednesday,16,4
502,main,go,23,4000,4001,Wednesday,17,10
502,main,go,24,4001,965,Wednesday,18,7
502,main,go,25,965,966,Wednesday,19,8
502,main,go,26,966,967,Wednesday,20,3
502,main,go,27,967,968,Wednesday,21,9
502,main,go,28,968,969,Wednesday,22,4
502,main,go,29,969,970,Wednesday,23,4
502,main,go,30,970,3247,Thursday,0,3
502,main,go,31,3247,3248,Thursday,1,7
502,main,go,32,3248,3250,Thursday,2,3
502,main,go,33,3250,3251,Thursday,3,6
502,main,go,34,3251,3252,Thursday,4,3
502,main,go,35,3252,3253,Thursday,5,4
502,main,go,36,3253,3254,Thursday,6,8
502,main,go,37,3254,3255,Thursday,7,7
502,main,go,38,3255,3256,Thursday,8,10
502,main,go,39,3256,3560,Thursday,9,3
502,main,go,40,3560,3561,Thursday,10,2
502,main,go,41,3561,3562,Thursday,11,10
502,main,go,42,3562,3563,Thursday,12,2
502,main,go,43,3563,3564,Thursday,13,9
502,main,go,44,3564,3565,Thursday,14,2
502,main,go,45,3565,3566,Thursday,15,4
502,main,go,46,3566,3567,Thursday,16,7
502,main,go,47,3567,3568,Thursday,17,7
502,main,go,48,3568,3569,Thursday,18,3
502,main,go,49,3569,3570,Thursday,19,6
502,main,go,50,3570,3571,Thursday,20,8
502,main,go,51,3571,3572,Thursday,21,5
502,main,go,52,3572,3573,Thursday,22,7
502,main,go,53,3573,3574,Thursday,23,4
502,main,go,54,3574,3576,Friday,0,3
502,main,go,55,3576,5401,Friday,1,6
502,main,go,56,5401,3577,Friday,2,7
502,main,go,57,3577,382,Friday,3,5
502,main,go,58,382,2223,Friday,4,6
502,main,go,59,2223,2224,Friday,5,6
502,main,go,60,2224,2225,Friday,6,5
502,main,go,61,2225,2226,Friday,7,9
502,main,go,62,2226,2227,Friday,8,4
502,main,go,63,2227,2228,Friday,9,6
502,main,go,64,2228,2229,Friday,10,8
502,main,go,65,2229,2230,Friday,11,3
502,main,go,66,2230,2231,Friday,12,6
502,main,go,67,2231,2232,Friday,13,10
502,main,go,68,2232,2233,Friday,14,4
502,main,go,69,2233,2234,Friday,15,3
502,main,go,70,2234,2235,Friday,16,4
502,main,go,71,2235,4257,Friday,17,10
502,main,go,72,4257,2236,Friday,18,5
502,main,go,73,2236,2237,Friday,19,3
502,main,go,74,2237,2238,Friday,20,2
502,main,go,75,2238,2239,Friday,21,10
502,main,go,76,2239,2240,Friday,22,5
502,main,go,77,2240,3812,Friday,23,5
502,main,go,78,3812,3814,Saturday,0,6
502,main,go,79,3814,3916,Saturday,1,9
502,main,go,80,3916,3917,Saturday,2,4
502,main,go,81,3917,3919,Saturday,3,2
502,main,go,82,3919,3920,Saturday,4,5
502,main,go,83,3920,3922,Saturday,5,10
502,main,go,84,3922,3923,Saturday,6,7
502,main,go,85,3923,3925,Saturday,7,10
502,main,go,86,3925,3926,Saturday,8,6
502,main,go,87,3926,4155,Saturday,9,4
502,main,go,88,4155,4156,Saturday,10,8
503,main,go,0,835,5476,Saturday,11,2
503,main,go,1,5476,849,Saturday,12,4
503,main,go,2,849,836,Saturday,13,4
503,main,go,3,836,837,Saturday,14,5
503,main,go,4,837,879,Saturday,15,6
503,main,go,5,879,838,Saturday,16,9
503,main,go,6,838,839,Saturday,17,9
503,main,go,7,839,3134,Saturday,18,6
503,main,go,8,3134,3133,Saturday,19,9
503,main,go,9,3133,3135,Saturday,20,6
503,main,go,10,3135,4674,Saturday,21,2
503,main,go,11,4674,3137,Saturday,22,4
503,main,go,12,3137,3138,Saturday,23,5
503,main,go,13,3138,3139,Sunday,0,10
503,main,go,14,3139,3140,Sunday,1,6
503,main,go,15,3140,3141,Sunday,2,9
503,main,go,16,3141,3142,Sunday,3,5
503,main,go,17,3142,803,Sunday,4,6
503,main,go,18,803,3143,Sunday,5,6
503,main,go,19,3143,3144,Sunday,6,2
503,main,go,20,3144,3145,Sunday,7,2
503,main,go,21,3145,3146,Sunday,8,8
503,main,go,22,3146,3147,Sunday,9,7
503,main,go,23,3147,3148,Sunday,10,9
503,main,go,24,3148,3149,Sunday,11,5
503,main,go,25,3149,3150,Sunday,12,6
503,main,go,26,3150,3151,Sunday,13,7
503,main,go,27,3151,3152,Sunday,14,7
503,main,go,28,3152,3153,Sunday,15,5
503,main,go,29,3153,3154,Sunday,16,8
503,main,go,30,3154,840,Sunday,17,7
503,main,go,31,840,5387,Sunday,18,5
503,main,go,32,5387,3155,Sunday,19,9
503,main,go,33,3155,3882,Sunday,20,8
503,main,go,34,3882,3883,Sunday,21,4
503,main,go,35,3883,3884,Sunday,22,2
503,main,go,36,3884,3885,Sunday,23,5
503,main,go,37,3885,3886,Monday,0,8
503,main,go,38,3886,3887,Monday,1,9
503,main,go,39,3887,3888,Monday,2,10
503,main,go,40,3888,3889,Monday,3,5
503,main,go,41,3889,3890,Monday,4,7
503,main,go,42,3890,3110,Monday,5,8
503,main,go,43,3110,3891,Monday,6,6
503,main,go,44,3891,3892,Monday,7,10
503,main,go,45,3892,3803,Monday,8,10
503,main,go,46,3803,3804,Monday,9,3
503,main,go,47,3804,3805,Monday,10,3
503,main,go,48,3805,3806,Monday,11,5
503,main,go,49,3806,3807,Monday,12,6
503,main,go,50,3807,3808,Monday,13,8
503,main,go,51,3808,3809,Monday,14,3
503,main,go,52,3809,3810,Monday,15,7
503,main,go,53,3810,3811,Monday,16,2
503,main,go,54,3811,3812,Monday,17,8
503,main,go,55,3812,3814,Monday,18,8
503,main,go,56,3814,3916,Monday,19,9
503,main,go,57,3916,3917,Monday,20,4
503,main,go,58,3917,3919,Monday,21,5
503,main,go,59,3919,3920,Monday,22,2
503,main,go,60,3920,3922,Monday,23,6
503,main,go,61,3922,3923,Tuesday,0,5
503,main,go,62,3923,3925,Tuesday,1,8
503,main,go,63,3925,3926,Tuesday,2,4
503,main,go,64,3926,4155,Tuesday,3,9
503,main,go,65,4155,4156,Tuesday,4,7
503,main,go,66,4156,3032,Tuesday,5,5
503,main,go,67,3032,3033,Tuesday,6,6
503,main,go,68,3033,3034,Tuesday,7,10
503,main,go,69,3034,4834,Tuesday,8,4
503,main,go,70,4834,3035,Tuesday,9,7
503,main,go,71,3035,1049,Tuesday,10,5
503,main,go,72,1049,1441,Tuesday,11,10
503,main,go,73,1441,1442,Tuesday,12,10
503,main,go,74,1442,1443,Tuesday,13,3
503,main,go,75,1443,2048,Tuesday,14,6
503,main,go,76,2048,3427,Tuesday,15,9
503,main,go,77,3427,2368,Tuesday,16,4
503,main,go,78,2368,2369,Tuesday,17,8
503,main,go,79,2369,2370,Tuesday,18,4
503,main,go,80,2370,5328,Tuesday,19,5
503,main,go,81,5328,4248,Tuesday,20,3
503,main,go,82,4248,551,Tuesday,21,10
503,main,go,83,551,1060,Tuesday,22,6
504,main,go,0,836,837,Tuesday,23,3
504,main,go,1,837,879,Wednesday,0,10
504,main,go,2,879,838,Wednesday,1,5
504,main,go,3,838,839,Wednesday,2,4
504,main,go,4,839,880,Wednesday,3,7
504,main,go,5,880,5495,Wednesday,4,5
504,main,go,6,5495,881,Wednesday,5,6
504,main,go,7,881,882,Wednesday,6,4
504,main,go,8,882,883,Wednesday,7,4
504,main,go,9,883,4698,Wednesday,8,7
504,main,go,10,4698,884,Wednesday,9,7
504,main,go,11,884,886,Wednesday,10,9
504,main,go,12,886,887,Wednesday,11,3
504,main,go,13,887,888,Wednesday,12,5
504,main,go,14,888,4957,Wednesday,13,3
504,main,go,15,4957,5555,Wednesday,14,8
504,main,go,16,5555,889,Wednesday,15,5
504,main,go,17,889,4185,Wednesday,16,2
504,main,go,18,4185,890,Wednesday,17,2
504,main,go,19,890,891,Wednesday,18,10
504,main,go,20,891,4174,Wednesday,19,8
504,main,go,21,4174,893,Wednesday,20,8
504,main,go,22,893,5547,Wednesday,21,2
504,main,go,23,5547,895,Wednesday,22,9
504,main,go,24,895,4175,Wednesday,23,9
504,main,go,25,4175,4176,Thursday,0,10
504,main,go,26,4176,896,Thursday,1,10
504,main,go,27,896,897,Thursday,2,7
504,main,go,28,897,3024,Thursday,3,9
504,main,go,29,3024,3025,Thursday,4,9
504,main,go,30,3025,3026,Thursday,5,10
504,main,go,31,3026,4177,Thursday,6,9
504,main,go,32,4177,3028,Thursday,7,3
504,main,go,33,3028,4178,Thursday,8,5
504,main,go,34,4178,3031,Thursday,9,8
504,main,go,35,3031,366,Thursday,10,8
504,main,go,36,366,4225,Thursday,11,2
504,main,go,37,4225,3893,Thursday,12,5
504,main,go,38,3893,4186,Thursday,13,3
504,main,go,39,4186,4187,Thursday,14,3
504,main,go,40,4187,3894,Thursday,15,10
504,main,go,41,3894,4188,Thursday,16,10
504,main,go,42,4188,3895,Thursday,17,5
504,main,go,43,3895,4227,Thursday,18,7
504,main,go,44,4227,3896,Thursday,19,5
504,main,go,45,3896,4192,Thursday,20,7
504,main,go,46,4192,3419,Thursday,21,8
504,main,go,47,3419,327,Thursday,22,4
504,main,go,48,327,2451,Thursday,23,8
504,main,go,49,2451,2446,Friday,0,2
504,main,go,50,2446,2452,Friday,1,5
504,main,go,51,2452,2724,Friday,2,9
504,main,go,52,2724,2726,Friday,3,4
504,main,go,53,2726,4837,Friday,4,4
504,main,go,54,4837,2728,Friday,5,3
504,main,go,55,2728,1584,Friday,6,10
504,main,go,56,1584,3257,Friday,7,7
504,main,go,57,3257,3258,Friday,8,10
504,main,go,58,3258,3259,Friday,9,4
504,main,go,59,3259,3260,Friday,10,2
504,main,go,60,3260,3261,Friday,11,4
504,main,go,61,3261,3589,Friday,12,6
504,main,go,62,3589,3590,Friday,13,6
504,main,go,63,3590,3613,Friday,14,2
504,main,go,64,3613,3591,Friday,15,3
504,main,go,65,3591,3592,Friday,16,4
504,main,go,66,3592,397,Friday,17,2
504,main,go,67,397,3593,Friday,18,2
504,main,go,68,3593,3594,Friday,19,3
504,main,go,69,3594,3608,Friday,20,7
504,main,go,70,3608,3596,Friday,21,9
504,main,go,71,3596,3607,Friday,22,6
504,main,go,72,3607,3595,Friday,23,5
504,main,go,73,3595,3597,Saturday,0,10
504,main,go,74,3597,3598,Saturday,1,7
504,main,go,75,3598,2060,Saturday,2,2
504,main,go,76,2060,3599,Saturday,3,2
504,main,go,77,3599,3600,Saturday,4,10
504,main,go,78,3600,1585,Saturday,5,4
504,main,go,79,1585,3601,Saturday,6,2
504,main,go,80,3601,1586,Saturday,7,2
504,main,go,81,1586,3679,Saturday,8,6
504,main,go,82,3679,3872,Saturday,9,8
504,main,go,83,3872,3666,Saturday,10,4
504,main,go,84,3666,3668,Saturday,11,9
504,main,go,85,3668,3669,Saturday,12,4
504,main,go,86,3669,3670,Saturday,13,6
504,main,go,87,3670,3671,Saturday,14,3
504,main,go,88,3671,2744,Saturday,15,9
504,main,go,89,2744,2745,Saturday,16,5
