sid1,sid2,route,mins
5423,2105,w,7.354795195209777
2112,2121,w,13.342655786581783
2121,2112,w,13.342655786581783
2113,2121,w,13.79719009517758
2121,2113,w,13.79719009517758
2123,2130,w,3.546232199724147
2130,2123,w,3.546232199724147
2124,2125,w,15.349556973462645
2125,2124,w,15.349556973462645
2126,2129,w,7.306187505678174
2129,2126,w,7.306187505678174
2127,2128,w,12.738565828427301
2128,2127,w,12.738565828427301
2133,2140,w,3.478091031171072
2140,2133,w,3.478091031171072
2134,2139,w,9.847836445143283
2139,2134,w,9.847836445143283
2135,2138,w,7.833962699834268
2138,2135,w,7.833962699834268
2136,4919,w,7.162141923130131
4919,2136,w,7.162141923130131
2137,4384,w,18.82083998774524
4384,2137,w,18.82083998774524
2137,5264,w,6.792117504811658
5264,2137,w,6.792117504811658
2141,4582,w,9.888524910615594
4582,2141,w,9.888524910615594
2144,2159,w,17.110305169933763
2159,2144,w,17.110305169933763
2145,2158,w,18.313981905175588
2158,2145,w,18.313981905175588
2146,5568,w,18.790697676212766
5568,2146,w,18.790697676212766
2146,5569,w,0.6866123380876576
5569,2146,w,0.6866123380876576
2147,2155,w,14.146121495499035
2155,2147,w,14.146121495499035
2149,5533,w,1.2185623518714868
5533,2149,w,1.2185623518714868
2151,2152,w,13.750712605158125
2152,2151,w,13.750712605158125
2151,5522,w,0.4744414758382204
5522,2151,w,0.4744414758382204
2151,5523,w,12.967899423967134
5523,2151,w,12.967899423967134
2152,5522,w,14.161909448800241
5522,2152,w,14.161909448800241
2152,5523,w,1.1750452366869761
5523,2152,w,1.1750452366869761
2153,5532,w,1.2869014690118479
5532,2153,w,1.2869014690118479
2156,5195,w,14.855337071615693
5195,2156,w,14.855337071615693
2162,2204,w,4.734527061228499
2204,2162,w,4.734527061228499
2163,2203,w,13.819591022680651
2203,2163,w,13.819591022680651
2164,2202,w,10.305524661702966
2202,2164,w,10.305524661702966
2166,2200,w,10.013422049732934
2200,2166,w,10.013422049732934
2167,2199,w,7.5103949350884776
2199,2167,w,7.5103949350884776
2168,2198,w,5.851203793936017
2198,2168,w,5.851203793936017
2169,2197,w,16.60065648634295
2197,2169,w,16.60065648634295
2173,2174,w,4.718982253364545
2174,2173,w,4.718982253364545
2175,2191,w,10.015828635297488
2191,2175,w,10.015828635297488
2177,2189,w,3.8135243941415395
2189,2177,w,3.8135243941415395
2179,2188,w,14.723838748616867
2188,2179,w,14.723838748616867
2180,2187,w,5.520151418134539
2187,2180,w,5.520151418134539
2181,2186,w,3.0363355140089903
2186,2181,w,3.0363355140089903
2182,2185,w,9.241948410920731
2185,2182,w,9.241948410920731
2183,2184,w,4.723944982901966
2184,2183,w,4.723944982901966
2210,2221,w,5.117758585005705
2221,2210,w,5.117758585005705
2213,2219,w,5.965277070984217
2219,2213,w,5.965277070984217
2214,2218,w,7.961331542998531
2218,2214,w,7.961331542998531
2215,2217,w,10.926551942190388
2217,2215,w,10.926551942190388
2223,3543,w,6.210949139546048
3543,2223,w,6.210949139546048
2224,3542,w,9.09727694399869
3542,2224,w,9.09727694399869
2225,3541,w,4.671810515529583
3541,2225,w,4.671810515529583
2226,3539,w,19.46073584850359
3539,2226,w,19.46073584850359
2227,3538,w,16.39916479006799
3538,2227,w,16.39916479006799
2228,3536,w,7.861373970563177
3536,2228,w,7.861373970563177
2228,3537,w,17.319447884552492
3537,2228,w,17.319447884552492
2230,3534,w,15.730837107432517
3534,2230,w,15.730837107432517
2231,2386,w,18.56259201403408
2386,2231,w,18.56259201403408
2231,3533,w,5.679247779981854
3533,2231,w,5.679247779981854
2232,2387,w,17.804443002828016
2387,2232,w,17.804443002828016
2232,2663,w,13.329746903349058
2663,2232,w,13.329746903349058
2234,2235,w,19.370041202360827
2235,2234,w,19.370041202360827
2236,3530,w,15.002605683891336
3530,2236,w,15.002605683891336
2238,3529,w,15.63917106829906
3529,2238,w,15.63917106829906
2239,3528,w,7.482971718101534
3528,2239,w,7.482971718101534
2241,4758,w,10.296644978103213
4758,2241,w,10.296644978103213
2242,2349,w,11.539796941677285
2349,2242,w,11.539796941677285
2243,2348,w,9.975672615915006
2348,2243,w,9.975672615915006
2244,2347,w,12.121739991773087
2347,2244,w,12.121739991773087
2245,2346,w,19.62566601389509
2346,2245,w,19.62566601389509
2245,5584,w,18.73894004602311
5584,2245,w,18.73894004602311
2245,5585,w,3.31118112551721
5585,2245,w,3.31118112551721
2246,2345,w,9.777270853348538
2345,2246,w,9.777270853348538
2247,2343,w,7.29306334709211
2343,2247,w,7.29306334709211
2247,5440,w,10.99361266033493
5440,2247,w,10.99361266033493
2248,5437,w,19.143451432440216
5437,2248,w,19.143451432440216
2250,2342,w,9.726767242742564
2342,2250,w,9.726767242742564
2251,2341,w,8.9876766648492
2341,2251,w,8.9876766648492
2252,2340,w,9.092537956729819
2340,2252,w,9.092537956729819
2253,2339,w,12.694622850937169
2339,2253,w,12.694622850937169
2254,2338,w,8.224910208189439
2338,2254,w,8.224910208189439
2255,5617,w,0.807199996670907
5617,2255,w,0.807199996670907
2256,2336,w,9.710842585255905
2336,2256,w,9.710842585255905
2257,2335,w,9.246355989014614
2335,2257,w,9.246355989014614
2258,2334,w,11.212161769666064
2334,2258,w,11.212161769666064
2260,2333,w,6.852557912752351
2333,2260,w,6.852557912752351
2261,2332,w,7.164718731181965
2332,2261,w,7.164718731181965
2263,2331,w,5.8559113726378
2331,2263,w,5.8559113726378
2266,2330,w,13.105021634580371
2330,2266,w,13.105021634580371
2267,2329,w,10.174880612970188
2329,2267,w,10.174880612970188
2268,2328,w,8.975766272184048
2328,2268,w,8.975766272184048
2269,2327,w,17.718651432464164
2327,2269,w,17.718651432464164
2271,4780,w,13.540036376091692
4780,2271,w,13.540036376091692
2272,2325,w,11.411330733463386
2325,2272,w,11.411330733463386
2273,2324,w,5.590485148647057
2324,2273,w,5.590485148647057
2274,2323,w,8.305686773845181
2323,2274,w,8.305686773845181
2275,2322,w,4.443975879449771
2322,2275,w,4.443975879449771
2277,2320,w,19.82628708454937
2320,2277,w,19.82628708454937
2277,5620,w,2.120243427128883
5620,2277,w,2.120243427128883
2277,5621,w,18.979382154227444
5621,2277,w,18.979382154227444
2278,2319,w,12.346172589420316
2319,2278,w,12.346172589420316
2284,2313,w,12.309607520772047
2313,2284,w,12.309607520772047
2285,2312,w,13.494554116890455
2312,2285,w,13.494554116890455
2285,5185,w,10.950631212317685
5185,2285,w,10.950631212317685
2285,5186,w,8.56591021576897
5186,2285,w,8.56591021576897
2286,2311,w,15.35970464791733
2311,2286,w,15.35970464791733
2288,2309,w,14.167556436734202
2309,2288,w,14.167556436734202
2289,2308,w,16.07639959796107
2308,2289,w,16.07639959796107
2290,4991,w,14.560092737609178
4991,2290,w,14.560092737609178
2291,2306,w,7.504448490155001
2306,2291,w,7.504448490155001
2294,2376,w,16.568013393580877
2376,2294,w,16.568013393580877
2295,2303,w,11.668303036732945
2303,2295,w,11.668303036732945
2296,2302,w,12.05930670990631
2302,2296,w,12.05930670990631
2296,4778,w,3.6015354019510246
4778,2296,w,3.6015354019510246
2299,4602,w,13.945674969687271
4602,2299,w,13.945674969687271
2299,4772,w,14.06944833063623
4772,2299,w,14.06944833063623
2300,4248,w,19.83669532736107
4248,2300,w,19.83669532736107
2301,5328,w,6.160807798857351
5328,2301,w,6.160807798857351
2302,4778,w,8.458945079396413
4778,2302,w,8.458945079396413
2304,4897,w,11.154716058134635
4897,2304,w,11.154716058134635
2305,4939,w,10.576671139128866
4939,2305,w,10.576671139128866
2307,4990,w,14.999181433472694
4990,2307,w,14.999181433472694
2312,5185,w,4.595252570931026
5185,2312,w,4.595252570931026
2312,5186,w,8.048278449507029
5186,2312,w,8.048278449507029
2316,2364,w,12.64575980062236
2364,2316,w,12.64575980062236
2317,5429,w,2.375758393636407
5429,2317,w,2.375758393636407
2320,5621,w,2.0102608074881854
5621,2320,w,2.0102608074881854
2337,5617,w,19.258650563796976
5617,2337,w,19.258650563796976
2337,5618,w,0.764644362092241
5618,2337,w,0.764644362092241
2343,5440,w,14.039647926985234
5440,2343,w,14.039647926985234
2346,5584,w,1.00045818375314
5584,2346,w,1.00045818375314
2350,5237,w,2.2935728324322935
5237,2350,w,2.2935728324322935
2351,4409,w,8.364445745058772
4409,2351,w,8.364445745058772
2352,4408,w,16.132248589065103
4408,2352,w,16.132248589065103
2352,5242,w,11.480668310948316
5242,2352,w,11.480668310948316
2354,4402,w,19.65827701966118
4402,2354,w,19.65827701966118
2355,4401,w,11.321788389695966
4401,2355,w,11.321788389695966
2357,4395,w,15.28991772756359
4395,2357,w,15.28991772756359
2358,4394,w,11.924251008542289
4394,2358,w,11.924251008542289
2358,5622,w,13.574517060430157
5622,2358,w,13.574517060430157
2358,5623,w,1.1387973489870065
5623,2358,w,1.1387973489870065
2359,4393,w,12.69285299940707
4393,2359,w,12.69285299940707
2360,4392,w,12.370340235324878
4392,2360,w,12.370340235324878
2361,2378,w,12.096494219909278
2378,2361,w,12.096494219909278
2361,5599,w,11.861420381906706
5599,2361,w,11.861420381906706
2362,5600,w,0.7153121979201458
5600,2362,w,0.7153121979201458
2363,2377,w,11.318554933877433
2377,2363,w,11.318554933877433
2365,2366,w,14.415629653771575
2366,2365,w,14.415629653771575
2365,2370,w,15.126991161824765
2370,2365,w,15.126991161824765
2366,2369,w,12.008613530820323
2369,2366,w,12.008613530820323
2367,2368,w,9.493458786933193
2368,2367,w,9.493458786933193
2371,4496,w,12.219021524099759
4496,2371,w,12.219021524099759
2378,5599,w,1.3609383549662035
5599,2378,w,1.3609383549662035
2379,2393,w,7.56676601535546
2393,2379,w,7.56676601535546
2382,5215,w,19.249915193918106
5215,2382,w,19.249915193918106
2384,5213,w,8.612853440867713
5213,2384,w,8.612853440867713
2387,2663,w,6.141853113661848
2663,2387,w,6.141853113661848
2390,4244,w,7.937244235742192
4244,2390,w,7.937244235742192
2395,3110,w,11.458749874346084
3110,2395,w,11.458749874346084
2396,2439,w,8.562797510576312
2439,2396,w,8.562797510576312
2398,2437,w,16.6412187916491
2437,2398,w,16.6412187916491
2398,5593,w,1.46787604453535
5593,2398,w,1.46787604453535
2401,2434,w,16.73657920880293
2434,2401,w,16.73657920880293
2402,2433,w,15.089467432065902
2433,2402,w,15.089467432065902
2402,5541,w,15.232844519739817
5541,2402,w,15.232844519739817
2402,5542,w,5.414283043222257
5542,2402,w,5.414283043222257
2403,2432,w,18.830596426759946
2432,2403,w,18.830596426759946
2404,2431,w,16.44471994930082
2431,2404,w,16.44471994930082
2405,2430,w,15.823205055420217
2430,2405,w,15.823205055420217
2406,2429,w,15.679405229272234
2429,2406,w,15.679405229272234
2407,5543,w,2.215163403170533
5543,2407,w,2.215163403170533
2408,2427,w,14.242600975472044
2427,2408,w,14.242600975472044
2410,2425,w,14.156294164740421
2425,2410,w,14.156294164740421
2411,5480,w,16.88770120782277
5480,2411,w,16.88770120782277
2411,5481,w,1.022754582489249
5481,2411,w,1.022754582489249
2412,2423,w,18.228608509731053
2423,2412,w,18.228608509731053
2412,5490,w,2.2525456817823764
5490,2412,w,2.2525456817823764
2414,2421,w,19.29448129827751
2421,2414,w,19.29448129827751
2416,2418,w,17.885847394499052
2418,2416,w,17.885847394499052
2416,5538,w,4.557074132456074
5538,2416,w,4.557074132456074
2416,5539,w,19.15105359193795
5539,2416,w,19.15105359193795
2418,5538,w,16.98893658418494
5538,2418,w,16.98893658418494
2418,5539,w,1.2832997197782636
5539,2418,w,1.2832997197782636
2423,5490,w,18.225350283655498
5490,2423,w,18.225350283655498
2423,5491,w,3.8223290162433896
5491,2423,w,3.8223290162433896
2424,5480,w,6.065345348296143
5480,2424,w,6.065345348296143
2428,5544,w,0.3316352153998945
5544,2428,w,0.3316352153998945
2433,5541,w,1.1347545877763558
5541,2433,w,1.1347545877763558
2433,5542,w,17.776532298851212
5542,2433,w,17.776532298851212
2436,5592,w,0.9359099962347651
5592,2436,w,0.9359099962347651
2437,5593,w,16.004421952181517
5593,2437,w,16.004421952181517
2441,2459,w,8.277429231986847
2459,2441,w,8.277429231986847
2442,2456,w,11.235261110001645
2456,2442,w,11.235261110001645
2443,2455,w,6.105684656583083
2455,2443,w,6.105684656583083
2444,2454,w,9.764706837690346
2454,2444,w,9.764706837690346
2445,2452,w,15.669622160316186
2452,2445,w,15.669622160316186
2446,2451,w,3.4084932645632016
2451,2446,w,3.4084932645632016
2447,2450,w,7.3913783017753945
2450,2447,w,7.3913783017753945
2448,2449,w,9.132626494186116
2449,2448,w,9.132626494186116
2458,4684,w,8.858654358340349
4684,2458,w,8.858654358340349
2460,3737,w,14.971487408584192
3737,2460,w,14.971487408584192
2460,4042,w,15.416021556277707
4042,2460,w,15.416021556277707
2462,3732,w,6.259986574957277
3732,2462,w,6.259986574957277
2463,3731,w,13.01658670220437
3731,2463,w,13.01658670220437
2465,2536,w,18.00417619700884
2536,2465,w,18.00417619700884
2466,2535,w,7.109383892617402
2535,2466,w,7.109383892617402
2467,2534,w,7.178926675614416
2534,2467,w,7.178926675614416
2469,2533,w,11.386751635626647
2533,2469,w,11.386751635626647
2470,2532,w,7.111842977136826
2532,2470,w,7.111842977136826
2471,2531,w,9.776756881605605
2531,2471,w,9.776756881605605
2472,2526,w,16.50023649064014
2526,2472,w,16.50023649064014
2473,2525,w,11.212173027665575
2525,2473,w,11.212173027665575
2476,2523,w,7.6953794510470175
2523,2476,w,7.6953794510470175
2480,2519,w,13.949467188429622
2519,2480,w,13.949467188429622
2481,2518,w,18.638235687599995
2518,2481,w,18.638235687599995
2483,2516,w,8.992412271000793
2516,2483,w,8.992412271000793
2484,2515,w,12.022092820505982
2515,2484,w,12.022092820505982
2485,2514,w,12.446407999621698
2514,2485,w,12.446407999621698
2486,2513,w,16.66295988218407
2513,2486,w,16.66295988218407
2487,2512,w,8.981626265341529
2512,2487,w,8.981626265341529
2490,2509,w,5.334339537069715
2509,2490,w,5.334339537069715
2491,2508,w,6.299845545566987
2508,2491,w,6.299845545566987
2492,2507,w,8.973526593220582
2507,2492,w,8.973526593220582
2493,2506,w,6.437730172160014
2506,2493,w,6.437730172160014
2494,2505,w,7.008750812700906
2505,2494,w,7.008750812700906
2495,2504,w,16.557228397953914
2504,2495,w,16.557228397953914
2496,2503,w,6.815875136341662
2503,2496,w,6.815875136341662
2497,2502,w,7.097654311843674
2502,2497,w,7.097654311843674
2498,2501,w,6.908228540070037
2501,2498,w,6.908228540070037
2499,2500,w,12.099390158877837
2500,2499,w,12.099390158877837
2527,2528,w,5.972188170538094
2528,2527,w,5.972188170538094
2539,2595,w,19.03191827261302
2595,2539,w,19.03191827261302
2542,2592,w,19.667242307898398
2592,2542,w,19.667242307898398
2550,2584,w,19.33697972882559
2584,2550,w,19.33697972882559
2553,2582,w,18.277681438195515
2582,2553,w,18.277681438195515
2554,2581,w,19.18807595605633
2581,2554,w,19.18807595605633
2555,2580,w,17.614379111282453
2580,2555,w,17.614379111282453
2557,2578,w,16.213125947536433
2578,2557,w,16.213125947536433
2558,2577,w,16.551570292450087
2577,2558,w,16.551570292450087
2559,2576,w,13.924437681523651
2576,2559,w,13.924437681523651
2560,2575,w,15.072504910743456
2575,2560,w,15.072504910743456
2562,2574,w,17.793212311012148
2574,2562,w,17.793212311012148
2563,2572,w,14.037193811692763
2572,2563,w,14.037193811692763
2564,2571,w,15.020361112384004
2571,2564,w,15.020361112384004
2565,2570,w,6.987718019730195
2570,2565,w,6.987718019730195
2566,13588,w,5.578425556770323
13588,2566,w,5.578425556770323
2585,2624,w,18.80999169743185
2624,2585,w,18.80999169743185
2599,2623,w,12.483901163264848
2623,2599,w,12.483901163264848
2601,2621,w,8.006585014560972
2621,2601,w,8.006585014560972
2603,2619,w,14.342015431767944
2619,2603,w,14.342015431767944
2604,2618,w,12.022490959880297
2618,2604,w,12.022490959880297
2606,2616,w,19.265098621171862
2616,2606,w,19.265098621171862
2607,2614,w,7.84816059354006
2614,2607,w,7.84816059354006
2608,2613,w,8.290511394780127
2613,2608,w,8.290511394780127
2625,2639,w,14.651783891962108
2639,2625,w,14.651783891962108
2626,2637,w,13.123950773157414
2637,2626,w,13.123950773157414
2627,2636,w,18.626763984374154
2636,2627,w,18.626763984374154
2628,2635,w,13.086006168878916
2635,2628,w,13.086006168878916
2629,5474,w,2.0772346301495332
5474,2629,w,2.0772346301495332
2631,2632,w,8.506970510486308
2632,2631,w,8.506970510486308
2633,5474,w,19.742180639192085
5474,2633,w,19.742180639192085
2633,5475,w,0.9891008857100196
5475,2633,w,0.9891008857100196
2641,2681,w,7.913945144026139
2681,2641,w,7.913945144026139
2642,5190,w,15.15386625312322
5190,2642,w,15.15386625312322
2643,2679,w,9.115269303965498
2679,2643,w,9.115269303965498
2647,2675,w,7.805232807883476
2675,2647,w,7.805232807883476
2648,4752,w,19.796080853028833
4752,2648,w,19.796080853028833
2649,2674,w,14.980947892811093
2674,2649,w,14.980947892811093
2651,2672,w,9.168342941530792
2672,2651,w,9.168342941530792
2652,2671,w,7.717940937064091
2671,2652,w,7.717940937064091
2654,2670,w,14.742101656626144
2670,2654,w,14.742101656626144
2658,2667,w,7.274884362282705
2667,2658,w,7.274884362282705
2662,2665,w,12.270197278625597
2665,2662,w,12.270197278625597
2682,4042,w,15.63841104272274
4042,2682,w,15.63841104272274
2683,2694,w,14.395205683499782
2694,2683,w,14.395205683499782
2684,2692,w,14.500541069653565
2692,2684,w,14.500541069653565
2686,2689,w,11.57238128287338
2689,2686,w,11.57238128287338
2687,2688,w,10.14498427118748
2688,2687,w,10.14498427118748
2698,2708,w,15.535722131852484
2708,2698,w,15.535722131852484
2699,2707,w,7.210499650986213
2707,2699,w,7.210499650986213
2700,2706,w,16.359444954265342
2706,2700,w,16.359444954265342
2701,2705,w,14.957770208825158
2705,2701,w,14.957770208825158
2702,4753,w,3.336088202629213
4753,2702,w,3.336088202629213
2704,2714,w,19.12729955805114
2714,2704,w,19.12729955805114
2709,4349,w,7.295903776421047
4349,2709,w,7.295903776421047
2710,2718,w,11.947372203710586
2718,2710,w,11.947372203710586
2712,2717,w,14.324212790757382
2717,2712,w,14.324212790757382
2713,3032,w,17.149164677674953
3032,2713,w,17.149164677674953
2722,2735,w,18.246321092350012
2735,2722,w,18.246321092350012
2722,4584,w,8.305538893391901
4584,2722,w,8.305538893391901
2724,2734,w,7.360270592866179
2734,2724,w,7.360270592866179
2726,2732,w,8.168815667082761
2732,2726,w,8.168815667082761
2728,2730,w,14.215954846553847
2730,2728,w,14.215954846553847
2735,4584,w,11.148292134838913
4584,2735,w,11.148292134838913
2736,4286,w,13.14055048813193
4286,2736,w,13.14055048813193
2739,5133,w,9.204281691268793
5133,2739,w,9.204281691268793
2741,5132,w,2.5590150496956534
5132,2741,w,2.5590150496956534
2742,5131,w,3.825233170892261
5131,2742,w,3.825233170892261
2745,2754,w,9.306687531742245
2754,2745,w,9.306687531742245
2747,2752,w,17.26139012412991
2752,2747,w,17.26139012412991
2748,2751,w,9.045295084236246
2751,2748,w,9.045295084236246
2749,2750,w,15.85136026327173
2750,2749,w,15.85136026327173
2761,3719,w,12.918411778548082
3719,2761,w,12.918411778548082
2762,4580,w,5.210859993885909
4580,2762,w,5.210859993885909
2763,3560,w,18.787016726621662
3560,2763,w,18.787016726621662
2764,2820,w,15.260703419647797
2820,2764,w,15.260703419647797
2765,2819,w,11.457927009130952
2819,2765,w,11.457927009130952
2768,2816,w,11.087063360225434
2816,2768,w,11.087063360225434
2768,3096,w,18.14328230773051
3096,2768,w,18.14328230773051
2769,2815,w,7.705494655833557
2815,2769,w,7.705494655833557
2771,2814,w,9.03523971646894
2814,2771,w,9.03523971646894
2772,2813,w,5.303744920629793
2813,2772,w,5.303744920629793
2773,4616,w,7.612444620802218
4616,2773,w,7.612444620802218
2774,2811,w,6.12845152947361
2811,2774,w,6.12845152947361
2775,2810,w,17.29320029445798
2810,2775,w,17.29320029445798
2776,2809,w,5.364319712043818
2809,2776,w,5.364319712043818
2777,2808,w,8.653822728289484
2808,2777,w,8.653822728289484
2778,2779,w,12.397602534407484
2779,2778,w,12.397602534407484
2780,2807,w,9.343862068159929
2807,2780,w,9.343862068159929
2781,2806,w,17.8970922780888
2806,2781,w,17.8970922780888
2782,2805,w,5.190557875930414
2805,2782,w,5.190557875930414
2783,2804,w,19.44794963002373
2804,2783,w,19.44794963002373
2784,2804,w,11.545693384139984
2804,2784,w,11.545693384139984
2785,4882,w,19.636615956400426
4882,2785,w,19.636615956400426
2786,2801,w,7.200062812540385
2801,2786,w,7.200062812540385
2788,2799,w,10.086615247089412
2799,2788,w,10.086615247089412
2790,2796,w,6.146786539456113
2796,2790,w,6.146786539456113
2792,2793,w,6.999563278079418
2793,2792,w,6.999563278079418
2822,2862,w,5.517398699553299
2862,2822,w,5.517398699553299
2823,5310,w,13.475022799073164
5310,2823,w,13.475022799073164
2825,2860,w,10.949745694275526
2860,2825,w,10.949745694275526
2827,2859,w,12.716652136595908
2859,2827,w,12.716652136595908
2828,2858,w,8.833973054787766
2858,2828,w,8.833973054787766
2829,2857,w,11.375166923496216
2857,2829,w,11.375166923496216
2830,2855,w,9.35831922298468
2855,2830,w,9.35831922298468
2830,2856,w,19.708957016338204
2856,2830,w,19.708957016338204
2832,2854,w,11.409201157741224
2854,2832,w,11.409201157741224
2833,2853,w,11.384268676424632
2853,2833,w,11.384268676424632
2834,2852,w,9.639618014353978
2852,2834,w,9.639618014353978
2835,2851,w,7.38690095188863
2851,2835,w,7.38690095188863
2836,2850,w,7.768989957396009
2850,2836,w,7.768989957396009
2837,2849,w,12.508091665656696
2849,2837,w,12.508091665656696
2838,2848,w,7.657452522583936
2848,2838,w,7.657452522583936
2840,2845,w,7.186267544344878
2845,2840,w,7.186267544344878
2841,2844,w,14.915669126954958
2844,2841,w,14.915669126954958
2855,2856,w,18.554236327356502
2856,2855,w,18.554236327356502
2861,4278,w,9.136116459311019
4278,2861,w,9.136116459311019
2863,2885,w,8.411639236256569
2885,2863,w,8.411639236256569
2864,2884,w,6.473526257360177
2884,2864,w,6.473526257360177
2865,2883,w,12.793609617444263
2883,2865,w,12.793609617444263
2866,2882,w,3.3634523946831485
2882,2866,w,3.3634523946831485
2867,2881,w,4.89407479079584
2881,2867,w,4.89407479079584
2886,3657,w,8.19286187873939
3657,2886,w,8.19286187873939
2887,3648,w,10.0453681177307
3648,2887,w,10.0453681177307
2888,2916,w,16.350506627732095
2916,2888,w,16.350506627732095
2890,2915,w,6.24879253148432
2915,2890,w,6.24879253148432
2892,2913,w,5.003204481956353
2913,2892,w,5.003204481956353
2893,2894,w,18.170129988186606
2894,2893,w,18.170129988186606
2893,2912,w,4.483990571909085
2912,2893,w,4.483990571909085
2894,2912,w,18.384964964979496
2912,2894,w,18.384964964979496
2895,2911,w,6.613739495380256
2911,2895,w,6.613739495380256
2896,2910,w,4.7060229918017
2910,2896,w,4.7060229918017
2897,2909,w,15.10068666741041
2909,2897,w,15.10068666741041
2900,2906,w,13.60237420447469
2906,2900,w,13.60237420447469
2918,4138,w,3.9363443466147885
4138,2918,w,3.9363443466147885
2919,4137,w,5.499868245304598
4137,2919,w,5.499868245304598
2920,4136,w,5.919532543372137
4136,2920,w,5.919532543372137
2921,4135,w,5.891997888947161
4135,2921,w,5.891997888947161
2922,4134,w,9.075448511737957
4134,2922,w,9.075448511737957
2924,4132,w,12.598225061277965
4132,2924,w,12.598225061277965
2925,4131,w,15.019695682687479
4131,2925,w,15.019695682687479
2925,4254,w,7.735890597740466
4254,2925,w,7.735890597740466
2927,4129,w,11.072050650132418
4129,2927,w,11.072050650132418
2928,4252,w,7.0660163699919325
4252,2928,w,7.0660163699919325
2929,4127,w,6.755452497291914
4127,2929,w,6.755452497291914
2930,4251,w,8.439536376289288
4251,2930,w,8.439536376289288
2932,4123,w,9.862727847633453
4123,2932,w,9.862727847633453
2933,4122,w,14.119888330947342
4122,2933,w,14.119888330947342
2934,4121,w,10.648161897390022
4121,2934,w,10.648161897390022
2935,4119,w,7.413714874407542
4119,2935,w,7.413714874407542
2935,4265,w,3.850250068811394
4265,2935,w,3.850250068811394
2936,4118,w,10.616713065398887
4118,2936,w,10.616713065398887
2936,4276,w,18.124054265552168
4276,2936,w,18.124054265552168
2937,4117,w,6.539187891906859
4117,2937,w,6.539187891906859
2939,4116,w,10.486615870504309
4116,2939,w,10.486615870504309
2940,4115,w,10.406609381364387
4115,2940,w,10.406609381364387
2941,4114,w,5.903105583211108
4114,2941,w,5.903105583211108
2942,4113,w,6.1426568314134835
4113,2942,w,6.1426568314134835
2943,4112,w,9.46327640577732
4112,2943,w,9.46327640577732
2944,2972,w,5.299847622213284
2972,2944,w,5.299847622213284
2946,2970,w,5.677914163270897
2970,2946,w,5.677914163270897
2947,5193,w,6.420585926538462
5193,2947,w,6.420585926538462
2950,2966,w,6.275709208808892
2966,2950,w,6.275709208808892
2950,4427,w,2.622715004520131
4427,2950,w,2.622715004520131
2951,2963,w,15.833382117633812
2963,2951,w,15.833382117633812
2952,2959,w,12.145012257612711
2959,2952,w,12.145012257612711
2952,4835,w,13.338753970707586
4835,2952,w,13.338753970707586
2953,2958,w,10.615973902490381
2958,2953,w,10.615973902490381
2954,2957,w,10.430333906155681
2957,2954,w,10.430333906155681
2955,2956,w,18.600469814648893
2956,2955,w,18.600469814648893
2959,4835,w,18.172913521256863
4835,2959,w,18.172913521256863
2960,4894,w,7.771205767514809
4894,2960,w,7.771205767514809
2960,5092,w,2.70251447824684
5092,2960,w,2.70251447824684
2962,4663,w,8.02330705873848
4663,2962,w,8.02330705873848
2964,3974,w,3.66880465560901
3974,2964,w,3.66880465560901
2965,4428,w,5.427291860200561
4428,2965,w,5.427291860200561
2966,4427,w,5.690023981621569
4427,2966,w,5.690023981621569
2974,3018,w,18.297007253832653
3018,2974,w,18.297007253832653
2975,3018,w,13.733890625936041
3018,2975,w,13.733890625936041
2977,3017,w,6.538544373709511
3017,2977,w,6.538544373709511
2978,3016,w,2.581285468435117
3016,2978,w,2.581285468435117
2979,5394,w,2.9958009070741736
5394,2979,w,2.9958009070741736
2981,2982,w,14.309816824636126
2982,2981,w,14.309816824636126
2981,3015,w,3.4883046842047127
3015,2981,w,3.4883046842047127
2982,2983,w,15.825773545675066
2983,2982,w,15.825773545675066
2982,3014,w,8.16341786910529
3014,2982,w,8.16341786910529
2982,3015,w,11.494220736657635
3015,2982,w,11.494220736657635
2983,3014,w,8.465249405471807
3014,2983,w,8.465249405471807
2984,2985,w,17.302585465135326
2985,2984,w,17.302585465135326
2985,3012,w,15.859138943315667
3012,2985,w,15.859138943315667
2986,3661,w,7.620023974886722
3661,2986,w,7.620023974886722
2986,4681,w,17.530405586740336
4681,2986,w,17.530405586740336
2989,3011,w,7.506547627688841
3011,2989,w,7.506547627688841
2991,3009,w,7.202857655658167
3009,2991,w,7.202857655658167
2992,4813,w,10.524238248423204
4813,2992,w,10.524238248423204
2993,4825,w,9.348346229844271
4825,2993,w,9.348346229844271
2994,4812,w,5.6287399111356065
4812,2994,w,5.6287399111356065
2997,5126,w,6.437522632419582
5126,2997,w,6.437522632419582
2998,5125,w,9.853592650016436
5125,2998,w,9.853592650016436
2999,5124,w,10.661813029201193
5124,2999,w,10.661813029201193
3000,5123,w,12.929550755525204
5123,3000,w,12.929550755525204
3001,5121,w,5.700252963857213
5121,3001,w,5.700252963857213
3002,5120,w,10.00346330474073
5120,3002,w,10.00346330474073
3003,3008,w,10.730283801979564
3008,3003,w,10.730283801979564
3004,3005,w,17.895795802209985
3005,3004,w,17.895795802209985
3004,3007,w,14.664623721205746
3007,3004,w,14.664623721205746
3004,5119,w,3.8728445555136943
5119,3004,w,3.8728445555136943
3005,3007,w,6.331997676404378
3007,3005,w,6.331997676404378
